date,product_category,day_of_week,month,season,holiday,promo,weather_score,sales,is_outlier,has_event,justified_outlier,unjustified_outlier,sales_clean,ds
2020-12-27,Vêtements,6,12,0,0,0,0.5156823016098193,65,False,False,False,False,65,2020-12-01
2020-12-28,Jouets,0,12,0,0,0,0.4622235112477523,68,False,False,False,False,68,2020-12-01
2020-12-28,Électronique,0,12,0,0,0,0.7367414364027122,119,False,False,False,False,119,2020-12-01
2020-12-28,Alimentaire,0,12,0,0,1,0.3729637953674913,152,False,True,False,False,152,2020-12-01
2020-12-28,Vêtements,0,12,0,0,0,0.615469376671672,84,False,False,False,False,84,2020-12-01
2020-12-29,Jouets,1,12,0,0,1,0.5563787875006915,102,False,True,False,False,102,2020-12-01
2020-12-29,Alimentaire,1,12,0,0,1,0.3709057780506776,146,False,True,False,False,146,2020-12-01
2020-12-29,Vêtements,1,12,0,0,0,0.4593025633626629,82,False,False,False,False,82,2020-12-01
2020-12-29,Électronique,1,12,0,0,0,0.501400496737138,110,False,False,False,False,110,2020-12-01
2020-12-30,Électronique,2,12,0,0,0,0.3885467684991938,105,False,False,False,False,105,2020-12-01
2020-12-30,Alimentaire,2,12,0,0,0,0.4408605270161952,127,False,False,False,False,127,2020-12-01
2020-12-30,Vêtements,2,12,0,0,0,0.6555198534147342,87,False,False,False,False,87,2020-12-01
2020-12-30,Jouets,2,12,0,0,0,0.32607948478272,59,False,False,False,False,59,2020-12-01
2020-12-31,Électronique,3,12,0,0,0,0.4795870231127284,101,False,False,False,False,101,2020-12-01
2020-12-31,Vêtements,3,12,0,0,0,0.27253789687938,71,False,False,False,False,71,2020-12-01
2020-12-31,Alimentaire,3,12,0,0,0,0.6106710424287317,126,False,False,False,False,126,2020-12-01
2020-12-31,Jouets,3,12,0,0,0,0.8117681129208048,58,False,False,False,False,58,2020-12-01
2021-01-01,Jouets,4,1,0,1,0,0.4949199211380466,124,False,True,False,False,124,2021-01-01
2021-01-01,Électronique,4,1,0,1,1,0.4942602536213206,188,True,True,True,False,188,2021-01-01
2021-01-01,Vêtements,4,1,0,1,0,0.387923234930375,101,False,True,False,False,101,2021-01-01
2021-01-01,Alimentaire,4,1,0,1,1,0.4987956447040068,170,True,True,True,False,170,2021-01-01
2021-01-02,Alimentaire,5,1,0,0,1,0.5160649940353117,134,False,True,False,False,134,2021-01-01
2021-01-02,Jouets,5,1,0,0,0,0.6687548055236794,44,False,False,False,False,44,2021-01-01
2021-01-02,Vêtements,5,1,0,0,0,0.5662262982159619,66,False,False,False,False,66,2021-01-01
2021-01-02,Électronique,5,1,0,0,0,0.3960888831632261,89,False,False,False,False,89,2021-01-01
2021-01-03,Jouets,6,1,0,0,0,0.6286382136995534,48,False,False,False,False,48,2021-01-01
2021-01-03,Alimentaire,6,1,0,0,1,0.5245114284372618,131,False,True,False,False,131,2021-01-01
2021-01-03,Électronique,6,1,0,0,0,0.4371850600244357,94,False,False,False,False,94,2021-01-01
2021-01-03,Vêtements,6,1,0,0,0,0.5726794046401804,75,False,False,False,False,75,2021-01-01
2021-01-04,Électronique,0,1,0,0,0,0.4066893922812891,114,False,False,False,False,114,2021-01-01
2021-01-04,Alimentaire,0,1,0,0,1,0.4742947591186935,153,False,True,False,False,153,2021-01-01
2021-01-04,Jouets,0,1,0,0,0,0.4003068373597873,63,False,False,False,False,63,2021-01-01
2021-01-04,Vêtements,0,1,0,0,0,0.5277552513493532,78,False,False,False,False,78,2021-01-01
2021-01-05,Alimentaire,1,1,0,0,1,0.5688205306452883,148,False,True,False,False,148,2021-01-01
2021-01-05,Jouets,1,1,0,0,0,0.4356816657972969,61,False,False,False,False,61,2021-01-01
2021-01-05,Électronique,1,1,0,0,0,0.4146176912495622,104,False,False,False,False,104,2021-01-01
2021-01-05,Vêtements,1,1,0,0,0,0.4556393169792614,79,False,False,False,False,79,2021-01-01
2021-01-06,Alimentaire,2,1,0,0,0,0.5698953071717421,130,False,False,False,False,130,2021-01-01
2021-01-06,Jouets,2,1,0,0,0,0.5015027750287097,51,False,False,False,False,51,2021-01-01
2021-01-06,Électronique,2,1,0,0,0,0.4882345068397836,103,False,False,False,False,103,2021-01-01
2021-01-06,Vêtements,2,1,0,0,0,0.4370962138796389,83,False,False,False,False,83,2021-01-01
2021-01-07,Alimentaire,3,1,0,0,0,0.30826511139897,109,False,False,False,False,109,2021-01-01
2021-01-07,Électronique,3,1,0,0,0,0.5336277889247563,98,False,False,False,False,98,2021-01-01
2021-01-07,Vêtements,3,1,0,0,0,0.3528873594626481,81,False,False,False,False,81,2021-01-01
2021-01-07,Jouets,3,1,0,0,0,0.4262970638847302,53,False,False,False,False,53,2021-01-01
2021-01-08,Vêtements,4,1,0,0,0,0.5966807104250544,66,False,False,False,False,66,2021-01-01
2021-01-08,Jouets,4,1,0,0,0,0.6819771787312597,52,False,False,False,False,52,2021-01-01
2021-01-08,Alimentaire,4,1,0,0,0,0.6056724911280419,123,False,False,False,False,123,2021-01-01
2021-01-08,Électronique,4,1,0,0,0,0.5719168666355438,107,False,False,False,False,107,2021-01-01
2021-01-09,Jouets,5,1,0,0,1,0.7452369912868724,88,False,True,False,False,88,2021-01-01
2021-01-09,Alimentaire,5,1,0,0,0,0.4916910672256817,107,False,False,False,False,107,2021-01-01
2021-01-09,Électronique,5,1,0,0,0,0.4415599023403969,93,False,False,False,False,93,2021-01-01
2021-01-09,Vêtements,5,1,0,0,0,0.5648881925903839,69,False,False,False,False,69,2021-01-01
2021-01-10,Vêtements,6,1,0,0,0,0.5011880434517791,57,False,False,False,False,57,2021-01-01
2021-01-10,Électronique,6,1,0,0,0,0.5386586229905193,93,False,False,False,False,93,2021-01-01
2021-01-10,Jouets,6,1,0,0,0,0.6359297599364806,40,False,False,False,False,40,2021-01-01
2021-01-10,Alimentaire,6,1,0,0,0,0.698363365243602,107,False,False,False,False,107,2021-01-01
2021-01-11,Électronique,0,1,0,0,0,0.5873989751006883,109,False,False,False,False,109,2021-01-01
2021-01-11,Alimentaire,0,1,0,0,0,0.4852860495185893,128,False,False,False,False,128,2021-01-01
2021-01-11,Jouets,0,1,0,0,0,0.507843924608367,65,False,False,False,False,65,2021-01-01
2021-01-11,Vêtements,0,1,0,0,0,0.4343375929200295,78,False,False,False,False,78,2021-01-01
2021-01-12,Alimentaire,1,1,0,0,0,0.5182994449645261,124,False,False,False,False,124,2021-01-01
2021-01-12,Vêtements,1,1,0,0,0,0.4165728656932034,82,False,False,False,False,82,2021-01-01
2021-01-12,Jouets,1,1,0,0,0,0.5236142409879101,55,False,False,False,False,55,2021-01-01
2021-01-12,Électronique,1,1,0,0,1,0.3282327851636604,161,True,True,True,False,161,2021-01-01
2021-01-13,Jouets,2,1,0,0,0,0.4296083674584455,56,False,False,False,False,56,2021-01-01
2021-01-13,Vêtements,2,1,0,0,0,0.4774193250923958,62,False,False,False,False,62,2021-01-01
2021-01-13,Alimentaire,2,1,0,0,1,0.59049620414942,142,False,True,False,False,142,2021-01-01
2021-01-13,Électronique,2,1,0,0,0,0.6436429519558867,107,False,False,False,False,107,2021-01-01
2021-01-14,Jouets,3,1,0,0,1,0.5769968731335222,88,False,True,False,False,88,2021-01-01
2021-01-14,Électronique,3,1,0,0,0,0.4917407424648709,108,False,False,False,False,108,2021-01-01
2021-01-14,Alimentaire,3,1,0,0,0,0.394529554503408,113,False,False,False,False,113,2021-01-01
2021-01-14,Vêtements,3,1,0,0,1,0.4932769692803869,118,False,True,False,False,118,2021-01-01
2021-01-15,Jouets,4,1,0,0,0,0.4960855973031658,49,False,False,False,False,49,2021-01-01
2021-01-15,Électronique,4,1,0,0,0,0.6966916962508254,93,False,False,False,False,93,2021-01-01
2021-01-15,Alimentaire,4,1,0,0,0,0.4225037175936015,110,False,False,False,False,110,2021-01-01
2021-01-15,Vêtements,4,1,0,0,1,0.6368094236814899,115,False,True,False,False,115,2021-01-01
2021-01-16,Jouets,5,1,0,0,0,0.6047276408559463,41,False,False,False,False,41,2021-01-01
2021-01-16,Électronique,5,1,0,0,0,0.6075221541181917,87,False,False,False,False,87,2021-01-01
2021-01-16,Vêtements,5,1,0,0,0,0.394350292937474,69,False,False,False,False,69,2021-01-01
2021-01-16,Alimentaire,5,1,0,0,0,0.6249710420184319,119,False,False,False,False,119,2021-01-01
2021-01-17,Électronique,6,1,0,0,0,0.2045751058757968,85,False,False,False,False,85,2021-01-01
2021-01-17,Vêtements,6,1,0,0,0,0.4984436911129706,71,False,False,False,False,71,2021-01-01
2021-01-17,Alimentaire,6,1,0,0,1,0.5863437280189878,131,False,True,False,False,131,2021-01-01
2021-01-17,Jouets,6,1,0,0,0,0.435827285634787,48,False,False,False,False,48,2021-01-01
2021-01-18,Vêtements,0,1,0,0,0,0.4021745061939522,93,False,False,False,False,93,2021-01-01
2021-01-18,Électronique,0,1,0,0,0,0.5122243004547066,113,False,False,False,False,113,2021-01-01
2021-01-18,Jouets,0,1,0,0,0,0.4581036554478765,66,False,False,False,False,66,2021-01-01
2021-01-18,Alimentaire,0,1,0,0,0,0.4374083982315397,134,False,False,False,False,134,2021-01-01
2021-01-19,Vêtements,1,1,0,0,0,0.394119985175218,91,False,False,False,False,91,2021-01-01
2021-01-19,Électronique,1,1,0,0,0,0.4284487014514771,105,False,False,False,False,105,2021-01-01
2021-01-19,Jouets,1,1,0,0,0,0.6121499211849928,57,False,False,False,False,57,2021-01-01
2021-01-19,Alimentaire,1,1,0,0,0,0.4175387990234978,113,False,False,False,False,113,2021-01-01
2021-01-20,Électronique,2,1,0,0,0,0.4543302384976753,116,False,False,False,False,116,2021-01-01
2021-01-20,Jouets,2,1,0,0,0,0.533899351380942,59,False,False,False,False,59,2021-01-01
2021-01-20,Vêtements,2,1,0,0,0,0.4485061293566728,86,False,False,False,False,86,2021-01-01
2021-01-20,Alimentaire,2,1,0,0,0,0.4338974945372505,120,False,False,False,False,120,2021-01-01
2021-01-21,Alimentaire,3,1,0,0,1,0.5456249488528533,144,False,True,False,False,144,2021-01-01
2021-01-21,Jouets,3,1,0,0,0,0.6436368034243753,64,False,False,False,False,64,2021-01-01
2021-01-21,Vêtements,3,1,0,0,0,0.1955343460756837,73,False,False,False,False,73,2021-01-01
2021-01-21,Électronique,3,1,0,0,1,0.6021635213827609,148,True,True,True,False,148,2021-01-01
2021-01-22,Électronique,4,1,0,0,1,0.4549746612221728,156,True,True,True,False,156,2021-01-01
2021-01-22,Jouets,4,1,0,0,0,0.4243995980543395,54,False,False,False,False,54,2021-01-01
2021-01-22,Alimentaire,4,1,0,0,0,0.3949813462638331,112,False,False,False,False,112,2021-01-01
2021-01-22,Vêtements,4,1,0,0,0,0.4027701755265165,80,False,False,False,False,80,2021-01-01
2021-01-23,Alimentaire,5,1,0,0,1,0.5223926873946606,142,False,True,False,False,142,2021-01-01
2021-01-23,Jouets,5,1,0,0,0,0.6539197200174908,46,False,False,False,False,46,2021-01-01
2021-01-23,Électronique,5,1,0,0,0,0.388207239196326,95,False,False,False,False,95,2021-01-01
2021-01-23,Vêtements,5,1,0,0,1,0.3053474713641135,119,False,True,False,False,119,2021-01-01
2021-01-24,Électronique,6,1,0,0,1,0.5355338195590137,141,True,True,True,False,141,2021-01-01
2021-01-24,Alimentaire,6,1,0,0,0,0.4071780032651982,100,False,False,False,False,100,2021-01-01
2021-01-24,Vêtements,6,1,0,0,0,0.6243428278102925,79,False,False,False,False,79,2021-01-01
2021-01-24,Jouets,6,1,0,0,1,0.3190732285411741,85,False,True,False,False,85,2021-01-01
2021-01-25,Alimentaire,0,1,0,0,0,0.5635329195216207,124,False,False,False,False,124,2021-01-01
2021-01-25,Jouets,0,1,0,0,0,0.5244957093172004,58,False,False,False,False,58,2021-01-01
2021-01-25,Électronique,0,1,0,0,0,0.4544532943750259,108,False,False,False,False,108,2021-01-01
2021-01-25,Vêtements,0,1,0,0,0,0.4882332697807147,93,False,False,False,False,93,2021-01-01
2021-01-26,Alimentaire,1,1,0,0,1,0.5474633485566792,144,False,True,False,False,144,2021-01-01
2021-01-26,Vêtements,1,1,0,0,0,0.5707591821974619,80,False,False,False,False,80,2021-01-01
2021-01-26,Jouets,1,1,0,0,0,0.5408135912778357,61,False,False,False,False,61,2021-01-01
2021-01-26,Électronique,1,1,0,0,0,0.6178252847548003,112,False,False,False,False,112,2021-01-01
2021-01-27,Alimentaire,2,1,0,0,0,0.3624365911213638,124,False,False,False,False,124,2021-01-01
2021-01-27,Vêtements,2,1,0,0,0,0.4526354542348809,77,False,False,False,False,77,2021-01-01
2021-01-27,Jouets,2,1,0,0,0,0.5724491060381728,56,False,False,False,False,56,2021-01-01
2021-01-27,Électronique,2,1,0,0,0,0.7943048335268621,103,False,False,False,False,103,2021-01-01
2021-01-28,Jouets,3,1,0,0,0,0.5301407069781118,53,False,False,False,False,53,2021-01-01
2021-01-28,Alimentaire,3,1,0,0,0,0.7369287300811497,130,False,False,False,False,130,2021-01-01
2021-01-28,Électronique,3,1,0,0,0,0.5241802071555749,93,False,False,False,False,93,2021-01-01
2021-01-28,Vêtements,3,1,0,0,1,0.6395434082199185,119,False,True,False,False,119,2021-01-01
2021-01-29,Jouets,4,1,0,0,0,0.6210674552542197,48,False,False,False,False,48,2021-01-01
2021-01-29,Électronique,4,1,0,0,0,0.5018047252468224,105,False,False,False,False,105,2021-01-01
2021-01-29,Vêtements,4,1,0,0,0,0.32621953841535,80,False,False,False,False,80,2021-01-01
2021-01-29,Alimentaire,4,1,0,0,0,0.4963419960123154,116,False,False,False,False,116,2021-01-01
2021-01-30,Vêtements,5,1,0,0,0,0.541195299906181,70,False,False,False,False,70,2021-01-01
2021-01-30,Jouets,5,1,0,0,0,0.4090319560687524,42,False,False,False,False,42,2021-01-01
2021-01-30,Électronique,5,1,0,0,0,0.5851591045893197,103,False,False,False,False,103,2021-01-01
2021-01-30,Alimentaire,5,1,0,0,0,0.4400360005178796,124,False,False,False,False,124,2021-01-01
2021-01-31,Vêtements,6,1,0,0,0,0.3982088509522841,59,False,False,False,False,59,2021-01-01
2021-01-31,Électronique,6,1,0,0,0,0.4177834393310593,77,False,False,False,False,77,2021-01-01
2021-01-31,Alimentaire,6,1,0,0,1,0.4548697135656335,117,False,True,False,False,117,2021-01-01
2021-01-31,Jouets,6,1,0,0,0,0.3712394716346938,56,False,False,False,False,56,2021-01-01
2021-02-01,Électronique,0,2,0,0,0,0.4084522970909707,113,False,False,False,False,113,2021-02-01
2021-02-01,Vêtements,0,2,0,0,0,0.6419455680797839,82,False,False,False,False,82,2021-02-01
2021-02-01,Alimentaire,0,2,0,0,0,0.4099551538621973,128,False,False,False,False,128,2021-02-01
2021-02-01,Jouets,0,2,0,0,1,0.5126459219060691,100,False,True,False,False,100,2021-02-01
2021-02-02,Électronique,1,2,0,0,0,0.6311162296603616,107,False,False,False,False,107,2021-02-01
2021-02-02,Vêtements,1,2,0,0,0,0.6178865937036939,89,False,False,False,False,89,2021-02-01
2021-02-02,Alimentaire,1,2,0,0,0,0.4497131246329044,127,False,False,False,False,127,2021-02-01
2021-02-02,Jouets,1,2,0,0,0,0.5864069982138946,57,False,False,False,False,57,2021-02-01
2021-02-03,Alimentaire,2,2,0,0,0,0.5306134553102755,126,False,False,False,False,126,2021-02-01
2021-02-03,Électronique,2,2,0,0,0,0.380812529580875,106,False,False,False,False,106,2021-02-01
2021-02-03,Jouets,2,2,0,0,1,0.6943528881122197,105,False,True,False,False,105,2021-02-01
2021-02-03,Vêtements,2,2,0,0,0,0.4768940463159101,83,False,False,False,False,83,2021-02-01
2021-02-04,Jouets,3,2,0,0,0,0.444471950309467,51,False,False,False,False,51,2021-02-01
2021-02-04,Vêtements,3,2,0,0,0,0.5663646347032841,72,False,False,False,False,72,2021-02-01
2021-02-04,Électronique,3,2,0,0,0,0.6059565572623398,105,False,False,False,False,105,2021-02-01
2021-02-04,Alimentaire,3,2,0,0,0,0.4240326982247446,116,False,False,False,False,116,2021-02-01
2021-02-05,Électronique,4,2,0,0,0,0.6727963835381765,98,False,False,False,False,98,2021-02-01
2021-02-05,Jouets,4,2,0,0,1,0.4530653533573289,96,False,True,False,False,96,2021-02-01
2021-02-05,Vêtements,4,2,0,0,0,0.5764213203338855,70,False,False,False,False,70,2021-02-01
2021-02-05,Alimentaire,4,2,0,0,0,0.6038012527315962,118,False,False,False,False,118,2021-02-01
2021-02-06,Jouets,5,2,0,0,0,0.5058212727085056,44,False,False,False,False,44,2021-02-01
2021-02-06,Alimentaire,5,2,0,0,0,0.3714135982720284,110,False,False,False,False,110,2021-02-01
2021-02-06,Vêtements,5,2,0,0,0,0.4494510244555488,66,False,False,False,False,66,2021-02-01
2021-02-06,Électronique,5,2,0,0,1,0.5208853542534332,152,True,True,True,False,152,2021-02-01
2021-02-07,Électronique,6,2,0,0,0,0.5470482996129107,98,False,False,False,False,98,2021-02-01
2021-02-07,Jouets,6,2,0,0,0,0.69723444790822,54,False,False,False,False,54,2021-02-01
2021-02-07,Alimentaire,6,2,0,0,0,0.4606562103725449,106,False,False,False,False,106,2021-02-01
2021-02-07,Vêtements,6,2,0,0,0,0.3090802541022757,68,False,False,False,False,68,2021-02-01
2021-02-08,Jouets,0,2,0,0,0,0.5397046669882399,61,False,False,False,False,61,2021-02-01
2021-02-08,Alimentaire,0,2,0,0,1,0.5464251238123004,144,False,True,False,False,144,2021-02-01
2021-02-08,Électronique,0,2,0,0,0,0.5572445306155102,109,False,False,False,False,109,2021-02-01
2021-02-08,Vêtements,0,2,0,0,0,0.5609135519053514,89,False,False,False,False,89,2021-02-01
2021-02-09,Alimentaire,1,2,0,0,0,0.5931665966868095,131,False,False,False,False,131,2021-02-01
2021-02-09,Vêtements,1,2,0,0,0,0.5395373681185666,80,False,False,False,False,80,2021-02-01
2021-02-09,Jouets,1,2,0,0,1,0.4204011089991246,96,False,True,False,False,96,2021-02-01
2021-02-09,Électronique,1,2,0,0,0,0.4687322830346724,110,False,False,False,False,110,2021-02-01
2021-02-10,Alimentaire,2,2,0,0,0,0.4751026344719324,116,False,False,False,False,116,2021-02-01
2021-02-10,Vêtements,2,2,0,0,0,0.5314129496450666,84,False,False,False,False,84,2021-02-01
2021-02-10,Jouets,2,2,0,0,0,0.5314338683131431,48,False,False,False,False,48,2021-02-01
2021-02-10,Électronique,2,2,0,0,0,0.4683917038877027,108,False,False,False,False,108,2021-02-01
2021-02-11,Alimentaire,3,2,0,0,0,0.5439150133700418,120,False,False,False,False,120,2021-02-01
2021-02-11,Électronique,3,2,0,0,0,0.6282794968838981,108,False,False,False,False,108,2021-02-01
2021-02-11,Vêtements,3,2,0,0,0,0.5833179431270181,73,False,False,False,False,73,2021-02-01
2021-02-11,Jouets,3,2,0,0,0,0.5078007418478857,48,False,False,False,False,48,2021-02-01
2021-02-12,Alimentaire,4,2,0,0,0,0.3692223434852339,113,False,False,False,False,113,2021-02-01
2021-02-12,Vêtements,4,2,0,0,0,0.465489590318081,74,False,False,False,False,74,2021-02-01
2021-02-12,Jouets,4,2,0,0,0,0.316423124382291,54,False,False,False,False,54,2021-02-01
2021-02-12,Électronique,4,2,0,0,1,0.50440625674066,150,True,True,True,False,150,2021-02-01
2021-02-13,Jouets,5,2,0,0,1,0.6365526462526265,92,False,True,False,False,92,2021-02-01
2021-02-13,Vêtements,5,2,0,0,0,0.5142377912510466,78,False,False,False,False,78,2021-02-01
2021-02-13,Alimentaire,5,2,0,0,0,0.6388664520102483,106,False,False,False,False,106,2021-02-01
2021-02-13,Électronique,5,2,0,0,1,0.5381352834580285,149,True,True,True,False,149,2021-02-01
2021-02-14,Électronique,6,2,0,0,0,0.4890135876898064,87,False,False,False,False,87,2021-02-01
2021-02-14,Jouets,6,2,0,0,0,0.481591313298408,43,False,False,False,False,43,2021-02-01
2021-02-14,Vêtements,6,2,0,0,1,0.557404193088403,108,False,True,False,False,108,2021-02-01
2021-02-14,Alimentaire,6,2,0,0,0,0.4369857169857653,114,False,False,False,False,114,2021-02-01
2021-02-15,Alimentaire,0,2,0,0,0,0.4227807612195621,135,False,False,False,False,135,2021-02-01
2021-02-15,Électronique,0,2,0,0,0,0.4624499959924429,108,False,False,False,False,108,2021-02-01
2021-02-15,Jouets,0,2,0,0,1,0.5699464246895702,85,False,True,False,False,85,2021-02-01
2021-02-15,Vêtements,0,2,0,0,0,0.6665603213686527,94,False,False,False,False,94,2021-02-01
2021-02-16,Alimentaire,1,2,0,0,0,0.3124992612528063,122,False,False,False,False,122,2021-02-01
2021-02-16,Vêtements,1,2,0,0,0,0.6179988529689786,82,False,False,False,False,82,2021-02-01
2021-02-16,Électronique,1,2,0,0,0,0.6052211155957059,108,False,False,False,False,108,2021-02-01
2021-02-16,Jouets,1,2,0,0,0,0.5097434110297303,64,False,False,False,False,64,2021-02-01
2021-02-17,Jouets,2,2,0,0,1,0.3236763301096514,83,False,True,False,False,83,2021-02-01
2021-02-17,Vêtements,2,2,0,0,0,0.5400000005613567,84,False,False,False,False,84,2021-02-01
2021-02-17,Électronique,2,2,0,0,0,0.7288790660880289,108,False,False,False,False,108,2021-02-01
2021-02-17,Alimentaire,2,2,0,0,0,0.4773057533862075,126,False,False,False,False,126,2021-02-01
2021-02-18,Alimentaire,3,2,0,0,0,0.5782027387574128,117,False,False,False,False,117,2021-02-01
2021-02-18,Jouets,3,2,0,0,0,0.4752119880921337,57,False,False,False,False,57,2021-02-01
2021-02-18,Vêtements,3,2,0,0,0,0.4088382697846097,87,False,False,False,False,87,2021-02-01
2021-02-18,Électronique,3,2,0,0,0,0.4980081603700269,104,False,False,False,False,104,2021-02-01
2021-02-19,Vêtements,4,2,0,0,0,0.4989534870947271,75,False,False,False,False,75,2021-02-01
2021-02-19,Électronique,4,2,0,0,1,0.3865828854722209,137,False,True,False,False,137,2021-02-01
2021-02-19,Alimentaire,4,2,0,0,0,0.4571681742202244,117,False,False,False,False,117,2021-02-01
2021-02-19,Jouets,4,2,0,0,0,0.6029180436127968,52,False,False,False,False,52,2021-02-01
2021-02-20,Alimentaire,5,2,0,0,1,0.3205856488801399,131,False,True,False,False,131,2021-02-01
2021-02-20,Électronique,5,2,0,0,0,0.4673464147465428,97,False,False,False,False,97,2021-02-01
2021-02-20,Vêtements,5,2,0,0,1,0.5539764512828342,117,False,True,False,False,117,2021-02-01
2021-02-20,Jouets,5,2,0,0,1,0.3829075106192546,75,False,True,False,False,75,2021-02-01
2021-02-21,Jouets,6,2,0,0,1,0.3577123092188445,76,False,True,False,False,76,2021-02-01
2021-02-21,Alimentaire,6,2,0,0,0,0.5202383370598695,112,False,False,False,False,112,2021-02-01
2021-02-21,Électronique,6,2,0,0,0,0.5039713821719635,87,False,False,False,False,87,2021-02-01
2021-02-21,Vêtements,6,2,0,0,1,0.3443048913293521,101,False,True,False,False,101,2021-02-01
2021-02-22,Électronique,0,2,0,0,0,0.4549005982970691,114,False,False,False,False,114,2021-02-01
2021-02-22,Jouets,0,2,0,0,0,0.5293949387943162,67,False,False,False,False,67,2021-02-01
2021-02-22,Alimentaire,0,2,0,0,1,0.5461272084317831,150,False,True,False,False,150,2021-02-01
2021-02-22,Vêtements,0,2,0,0,1,0.4075642666369624,130,False,True,False,False,130,2021-02-01
2021-02-23,Alimentaire,1,2,0,0,0,0.4227457888157764,126,False,False,False,False,126,2021-02-01
2021-02-23,Vêtements,1,2,0,0,0,0.4942036000331697,82,False,False,False,False,82,2021-02-01
2021-02-23,Jouets,1,2,0,0,0,0.5630875603596156,49,False,False,False,False,49,2021-02-01
2021-02-23,Électronique,1,2,0,0,0,0.3486169498755146,112,False,False,False,False,112,2021-02-01
2021-02-24,Vêtements,2,2,0,0,1,0.7792208867909962,117,False,True,False,False,117,2021-02-01
2021-02-24,Jouets,2,2,0,0,1,0.5788204140797186,93,False,True,False,False,93,2021-02-01
2021-02-24,Électronique,2,2,0,0,0,0.5091168146666439,111,False,False,False,False,111,2021-02-01
2021-02-24,Alimentaire,2,2,0,0,0,0.6764913805550772,123,False,False,False,False,123,2021-02-01
2021-02-25,Vêtements,3,2,0,0,1,0.6502734326305588,110,False,True,False,False,110,2021-02-01
2021-02-25,Alimentaire,3,2,0,0,0,0.321937432709251,118,False,False,False,False,118,2021-02-01
2021-02-25,Électronique,3,2,0,0,1,0.5776228504724106,158,True,True,True,False,158,2021-02-01
2021-02-25,Jouets,3,2,0,0,0,0.4516066555048766,58,False,False,False,False,58,2021-02-01
2021-02-26,Jouets,4,2,0,0,0,0.5475334925427491,53,False,False,False,False,53,2021-02-01
2021-02-26,Électronique,4,2,0,0,0,0.4541974816985443,95,False,False,False,False,95,2021-02-01
2021-02-26,Vêtements,4,2,0,0,0,0.4745523923354658,69,False,False,False,False,69,2021-02-01
2021-02-26,Alimentaire,4,2,0,0,0,0.623718080028901,119,False,False,False,False,119,2021-02-01
2021-02-27,Électronique,5,2,0,0,0,0.3944010188073156,85,False,False,False,False,85,2021-02-01
2021-02-27,Alimentaire,5,2,0,0,0,0.3936645500169681,108,False,False,False,False,108,2021-02-01
2021-02-27,Vêtements,5,2,0,0,0,0.6021624764399949,73,False,False,False,False,73,2021-02-01
2021-02-27,Jouets,5,2,0,0,0,0.3949945210176814,46,False,False,False,False,46,2021-02-01
2021-02-28,Jouets,6,2,0,0,0,0.3652004215632831,55,False,False,False,False,55,2021-02-01
2021-02-28,Électronique,6,2,0,0,1,0.4383224638480292,144,True,True,True,False,144,2021-02-01
2021-02-28,Vêtements,6,2,0,0,0,0.5759500037516122,70,False,False,False,False,70,2021-02-01
2021-02-28,Alimentaire,6,2,0,0,0,0.4090310211591665,118,False,False,False,False,118,2021-02-01
2021-03-01,Jouets,0,3,1,0,0,0.3848318890965656,67,False,False,False,False,67,2021-03-01
2021-03-01,Vêtements,0,3,1,0,0,0.4967957629319513,101,False,False,False,False,101,2021-03-01
2021-03-01,Électronique,0,3,1,0,0,0.3819027516335614,109,False,False,False,False,109,2021-03-01
2021-03-01,Alimentaire,0,3,1,0,1,0.4394320000064202,136,False,True,False,False,136,2021-03-01
2021-03-02,Jouets,1,3,1,0,0,0.4632762999200714,59,False,False,False,False,59,2021-03-01
2021-03-02,Vêtements,1,3,1,0,0,0.4139434596186113,97,False,False,False,False,97,2021-03-01
2021-03-02,Alimentaire,1,3,1,0,0,0.7111296334099584,130,False,False,False,False,130,2021-03-01
2021-03-02,Électronique,1,3,1,0,0,0.4676957631226993,113,False,False,False,False,113,2021-03-01
2021-03-03,Électronique,2,3,1,0,0,0.594814295047205,105,False,False,False,False,105,2021-03-01
2021-03-03,Vêtements,2,3,1,0,0,0.5621346739969102,94,False,False,False,False,94,2021-03-01
2021-03-03,Alimentaire,2,3,1,0,0,0.4578643192229558,127,False,False,False,False,127,2021-03-01
2021-03-03,Jouets,2,3,1,0,0,0.4694045568468408,55,False,False,False,False,55,2021-03-01
2021-03-04,Électronique,3,3,1,0,0,0.4904658908803317,102,False,False,False,False,102,2021-03-01
2021-03-04,Alimentaire,3,3,1,0,0,0.3763521713407651,123,False,False,False,False,123,2021-03-01
2021-03-04,Jouets,3,3,1,0,1,0.6730321814857169,94,False,True,False,False,94,2021-03-01
2021-03-04,Vêtements,3,3,1,0,0,0.6274440227848903,95,False,False,False,False,95,2021-03-01
2021-03-05,Vêtements,4,3,1,0,0,0.519540322128332,98,False,False,False,False,98,2021-03-01
2021-03-05,Électronique,4,3,1,0,1,0.6918606333876208,151,True,True,True,False,151,2021-03-01
2021-03-05,Alimentaire,4,3,1,0,0,0.2754414102434837,117,False,False,False,False,117,2021-03-01
2021-03-05,Jouets,4,3,1,0,0,0.4646735864561842,50,False,False,False,False,50,2021-03-01
2021-03-06,Alimentaire,5,3,1,0,0,0.4774506576665364,111,False,False,False,False,111,2021-03-01
2021-03-06,Vêtements,5,3,1,0,0,0.5295511691590339,90,False,False,False,False,90,2021-03-01
